"Date";"Time";"Global_active_power";"Global_reactive_power";"Voltage";"Global_intensity";"Sub_metering_1";"Sub_metering_2";"Sub_metering_3";"dtm"
"1/2/2007";"19:00:00";3.228;0.282;236.67;13.6;0;0;18;2007-02-01 19:00:00
"1/2/2007";"19:02:00";3.196;0.414;236.51;13.6;0;0;17;2007-02-01 19:02:00
"1/2/2007";"19:04:00";2.996;0.106;237.04;12.6;0;0;17;2007-02-01 19:04:00
"1/2/2007";"19:06:00";2.93;0.11;237.6;12.2;0;0;17;2007-02-01 19:06:00
"1/2/2007";"19:08:00";2.942;0.112;238.25;12.2;0;0;18;2007-02-01 19:08:00
"1/2/2007";"19:10:00";2.916;0.106;237.04;12.2;0;0;17;2007-02-01 19:10:00
"1/2/2007";"19:12:00";2.91;0.106;237.1;12.2;0;0;18;2007-02-01 19:12:00
"1/2/2007";"19:14:00";2.866;0;237.67;12;0;0;17;2007-02-01 19:14:00
"1/2/2007";"19:16:00";2.852;0;237.58;12;0;0;17;2007-02-01 19:16:00
"1/2/2007";"19:18:00";2.822;0;236.16;11.8;0;0;17;2007-02-01 19:18:00
"1/2/2007";"19:20:00";2.854;0;236.78;12;0;0;17;2007-02-01 19:20:00
"1/2/2007";"19:22:00";2.826;0;236.02;12;0;0;18;2007-02-01 19:22:00
"1/2/2007";"19:24:00";2.83;0;234.71;12;0;0;17;2007-02-01 19:24:00
"1/2/2007";"19:26:00";2.922;0.128;235.7;12.4;0;0;17;2007-02-01 19:26:00
"1/2/2007";"19:28:00";2.902;0.126;235.12;12.2;0;0;17;2007-02-01 19:28:00
"1/2/2007";"19:30:00";2.912;0.126;235.26;12.4;0;0;17;2007-02-01 19:30:00
"1/2/2007";"19:32:00";2.882;0.124;234.39;12.2;0;0;17;2007-02-01 19:32:00
"1/2/2007";"19:34:00";2.904;0.13;235.45;12.2;0;0;17;2007-02-01 19:34:00
"1/2/2007";"19:36:00";3.036;0.12;233.56;13;0;0;17;2007-02-01 19:36:00
"1/2/2007";"19:38:00";4.48;0.372;233.96;19.4;0;0;17;2007-02-01 19:38:00
"1/2/2007";"19:40:00";3.834;0.354;235.64;16.6;0;0;17;2007-02-01 19:40:00
"1/2/2007";"19:42:00";2.618;0.1;237.12;11;0;0;18;2007-02-01 19:42:00
"1/2/2007";"19:44:00";3.042;0.144;236.09;13.2;0;0;17;2007-02-01 19:44:00
"1/2/2007";"19:46:00";2.662;0.19;235.63;11.2;0;0;17;2007-02-01 19:46:00
"1/2/2007";"19:48:00";3.824;0.354;234.7;16.6;0;0;17;2007-02-01 19:48:00
"1/2/2007";"19:50:00";2.662;0.186;235.27;11.2;0;0;17;2007-02-01 19:50:00
"1/2/2007";"19:52:00";2.648;0.184;234.82;11.2;0;0;17;2007-02-01 19:52:00
"1/2/2007";"19:54:00";2.664;0.188;236.02;11.2;0;0;17;2007-02-01 19:54:00
"1/2/2007";"19:56:00";2.67;0.188;236.34;11.2;0;0;17;2007-02-01 19:56:00
"1/2/2007";"19:58:00";2.97;0.196;236.07;13;0;0;18;2007-02-01 19:58:00
"1/2/2007";"20:00:00";2.38;0.086;238.13;10;0;0;17;2007-02-01 20:00:00
"1/2/2007";"20:02:00";2.362;0.082;237.75;9.8;0;0;18;2007-02-01 20:02:00
"1/2/2007";"20:04:00";2.454;0.206;237.05;10.4;0;0;17;2007-02-01 20:04:00
"1/2/2007";"20:06:00";2.448;0.206;237.03;10.2;0;0;18;2007-02-01 20:06:00
"1/2/2007";"20:08:00";2.398;0.106;237.33;10;0;0;17;2007-02-01 20:08:00
"1/2/2007";"20:10:00";2.352;0.1;235.5;10;0;0;17;2007-02-01 20:10:00
"1/2/2007";"20:12:00";2.612;0.098;235.48;11;0;0;17;2007-02-01 20:12:00
"1/2/2007";"20:14:00";2.784;0.094;235.28;11.8;0;0;17;2007-02-01 20:14:00
"1/2/2007";"20:16:00";3.216;0.092;236.18;13.6;0;0;18;2007-02-01 20:16:00
"1/2/2007";"20:18:00";2.984;0.094;235.43;12.6;0;0;17;2007-02-01 20:18:00
"1/2/2007";"20:20:00";2.74;0;235.96;11.6;0;0;17;2007-02-01 20:20:00
"1/2/2007";"20:22:00";2.354;0;236.6;9.8;0;0;17;2007-02-01 20:22:00
"1/2/2007";"20:24:00";2.422;0.118;235.53;10.2;0;1;17;2007-02-01 20:24:00
"1/2/2007";"20:26:00";2.412;0.116;235.06;10.2;0;2;17;2007-02-01 20:26:00
"1/2/2007";"20:28:00";2.396;0.112;234.08;10.2;0;2;17;2007-02-01 20:28:00
"1/2/2007";"20:30:00";2.358;0.118;235.35;10;0;1;17;2007-02-01 20:30:00
"1/2/2007";"20:32:00";1.964;0.21;236.89;8.2;0;1;17;2007-02-01 20:32:00
"1/2/2007";"20:34:00";1.702;0.198;237.38;7.2;0;1;17;2007-02-01 20:34:00
"1/2/2007";"20:36:00";1.702;0.2;237.76;7.2;0;2;17;2007-02-01 20:36:00
"1/2/2007";"20:38:00";1.696;0.2;237.79;7.2;0;1;18;2007-02-01 20:38:00
"1/2/2007";"20:40:00";1.704;0.202;238.66;7.2;0;2;18;2007-02-01 20:40:00
"1/2/2007";"20:42:00";1.81;0.322;238.35;7.6;0;1;17;2007-02-01 20:42:00
"1/2/2007";"20:44:00";1.824;0.344;240.24;7.6;0;2;18;2007-02-01 20:44:00
"1/2/2007";"20:46:00";1.724;0.332;238.39;7.2;0;1;18;2007-02-01 20:46:00
"1/2/2007";"20:48:00";1.622;0.238;239.13;6.8;0;1;18;2007-02-01 20:48:00
"1/2/2007";"20:50:00";1.604;0.23;237.87;6.8;0;1;17;2007-02-01 20:50:00
"1/2/2007";"20:52:00";1.616;0.236;239.03;6.8;0;1;17;2007-02-01 20:52:00
"1/2/2007";"20:54:00";1.612;0.236;238.78;6.8;0;2;17;2007-02-01 20:54:00
"1/2/2007";"20:56:00";1.572;0.176;238.2;6.6;0;0;17;2007-02-01 20:56:00
"1/2/2007";"20:58:00";1.458;0;238;6;0;0;17;2007-02-01 20:58:00
"1/2/2007";"21:00:00";1.436;0;237.56;6;0;0;18;2007-02-01 21:00:00
"1/2/2007";"21:02:00";1.448;0;237.9;6;0;0;17;2007-02-01 21:02:00
"1/2/2007";"21:04:00";1.458;0;239.44;6;0;0;17;2007-02-01 21:04:00
"1/2/2007";"21:06:00";1.454;0;239.08;6;0;0;17;2007-02-01 21:06:00
"1/2/2007";"21:08:00";1.454;0;239.09;6;0;0;17;2007-02-01 21:08:00
"1/2/2007";"21:10:00";1.462;0;239.88;6;0;0;17;2007-02-01 21:10:00
"1/2/2007";"21:12:00";1.454;0;239.13;6;0;0;18;2007-02-01 21:12:00
"1/2/2007";"21:14:00";1.446;0;238.43;6;0;0;17;2007-02-01 21:14:00
"1/2/2007";"21:16:00";1.526;0.086;238.35;6.4;0;0;17;2007-02-01 21:16:00
"1/2/2007";"21:18:00";1.534;0.088;238.84;6.4;0;0;17;2007-02-01 21:18:00
"1/2/2007";"21:20:00";1.512;0.082;237.45;6.4;0;0;17;2007-02-01 21:20:00
"1/2/2007";"21:22:00";1.62;0.21;237.55;6.8;0;0;18;2007-02-01 21:22:00
"1/2/2007";"21:24:00";1.636;0.22;239.44;6.8;0;0;18;2007-02-01 21:24:00
"1/2/2007";"21:26:00";1.62;0.216;238.52;6.8;0;0;18;2007-02-01 21:26:00
"1/2/2007";"21:28:00";1.58;0.162;238.5;6.6;0;0;17;2007-02-01 21:28:00
"1/2/2007";"21:30:00";1.69;0.118;239.76;7;0;0;17;2007-02-01 21:30:00
"1/2/2007";"21:32:00";1.578;0.122;239.82;6.6;0;0;18;2007-02-01 21:32:00
"1/2/2007";"21:34:00";1.494;0.122;239.67;6.2;0;0;18;2007-02-01 21:34:00
"1/2/2007";"21:36:00";1.486;0.122;239.59;6.2;0;0;17;2007-02-01 21:36:00
"1/2/2007";"21:38:00";1.392;0;239.39;5.8;0;0;17;2007-02-01 21:38:00
"1/2/2007";"21:40:00";1.386;0;239;5.8;0;0;17;2007-02-01 21:40:00
"1/2/2007";"21:42:00";1.388;0;239.02;5.8;0;0;17;2007-02-01 21:42:00
"1/2/2007";"21:44:00";1.396;0;239.13;5.8;0;0;17;2007-02-01 21:44:00
"1/2/2007";"21:46:00";1.542;0;239.13;6.4;0;0;17;2007-02-01 21:46:00
"1/2/2007";"21:48:00";1.562;0;238.13;6.6;0;0;17;2007-02-01 21:48:00
"1/2/2007";"21:50:00";1.87;0;239.1;7.8;0;0;17;2007-02-01 21:50:00
"1/2/2007";"21:52:00";1.712;0;238.79;7;0;0;17;2007-02-01 21:52:00
"1/2/2007";"21:54:00";1.702;0;238.14;7;0;0;17;2007-02-01 21:54:00
"1/2/2007";"21:56:00";1.712;0;238.76;7;0;0;18;2007-02-01 21:56:00
"1/2/2007";"21:58:00";1.738;0.08;239.58;7.2;0;0;18;2007-02-01 21:58:00
"1/2/2007";"22:00:00";1.542;0.092;239.63;6.4;0;0;17;2007-02-01 22:00:00
"1/2/2007";"22:02:00";1.658;0.23;240.9;6.8;0;0;18;2007-02-01 22:02:00
"1/2/2007";"22:04:00";1.65;0.23;240.99;6.8;0;0;18;2007-02-01 22:04:00
"1/2/2007";"22:06:00";1.622;0.22;239.11;6.8;0;0;17;2007-02-01 22:06:00
"1/2/2007";"22:08:00";1.622;0.22;239.37;6.8;0;0;18;2007-02-01 22:08:00
"1/2/2007";"22:10:00";1.53;0.228;240.69;6.4;0;0;18;2007-02-01 22:10:00
"1/2/2007";"22:12:00";1.462;0.126;240.78;6;0;0;17;2007-02-01 22:12:00
"1/2/2007";"22:14:00";1.504;0.122;239.91;6.2;0;0;18;2007-02-01 22:14:00
"1/2/2007";"22:16:00";1.446;0.118;240;6;0;0;18;2007-02-01 22:16:00
"1/2/2007";"22:18:00";1.364;0;240.54;5.6;0;0;17;2007-02-01 22:18:00
"1/2/2007";"22:20:00";1.362;0;240.37;5.6;0;0;18;2007-02-01 22:20:00
"1/2/2007";"22:22:00";1.372;0;241.35;5.6;0;0;17;2007-02-01 22:22:00
"1/2/2007";"22:24:00";1.392;0;243.17;5.6;0;0;19;2007-02-01 22:24:00
"1/2/2007";"22:26:00";1.404;0;244.23;5.6;0;0;18;2007-02-01 22:26:00
"1/2/2007";"22:28:00";1.466;0;244.43;6;0;0;19;2007-02-01 22:28:00
"1/2/2007";"22:30:00";1.402;0;244.04;5.6;0;0;18;2007-02-01 22:30:00
"1/2/2007";"22:32:00";1.396;0;243.46;5.6;0;0;18;2007-02-01 22:32:00
"1/2/2007";"22:34:00";1.4;0;243.75;5.6;0;0;18;2007-02-01 22:34:00
"1/2/2007";"22:36:00";1.396;0;243.5;5.6;0;0;18;2007-02-01 22:36:00
"1/2/2007";"22:38:00";1.422;0;243.71;5.8;0;0;18;2007-02-01 22:38:00
"1/2/2007";"22:40:00";1.494;0.136;243.09;6.2;0;1;18;2007-02-01 22:40:00
"1/2/2007";"22:42:00";1.662;0.37;243.24;7;0;2;18;2007-02-01 22:42:00
"1/2/2007";"22:44:00";1.668;0.376;244.09;7;0;2;18;2007-02-01 22:44:00
"1/2/2007";"22:46:00";1.66;0.374;243.88;6.8;0;2;18;2007-02-01 22:46:00
"1/2/2007";"22:48:00";1.628;0.366;243.26;6.8;0;1;18;2007-02-01 22:48:00
"1/2/2007";"22:50:00";1.558;0.348;243.03;6.4;0;1;18;2007-02-01 22:50:00
"1/2/2007";"22:52:00";1.554;0.348;243.06;6.4;0;1;18;2007-02-01 22:52:00
"1/2/2007";"22:54:00";1.528;0.312;243.15;6.4;0;2;18;2007-02-01 22:54:00
"1/2/2007";"22:56:00";1.458;0.204;243.5;6;0;1;18;2007-02-01 22:56:00
"1/2/2007";"22:58:00";1.4;0.11;244.42;5.6;0;2;18;2007-02-01 22:58:00
"1/2/2007";"23:00:00";1.392;0.108;243.76;5.6;0;1;18;2007-02-01 23:00:00
"1/2/2007";"23:02:00";1.382;0.106;242.93;5.6;0;2;18;2007-02-01 23:02:00
"1/2/2007";"23:04:00";1.384;0.106;243.05;5.6;0;1;18;2007-02-01 23:04:00
"1/2/2007";"23:06:00";1.392;0.11;243.92;5.6;0;1;19;2007-02-01 23:06:00
"1/2/2007";"23:08:00";1.406;0.116;245.23;5.6;0;1;18;2007-02-01 23:08:00
"1/2/2007";"23:10:00";1.376;0.06;245.36;5.6;0;1;18;2007-02-01 23:10:00
"1/2/2007";"23:12:00";1.336;0;245.29;5.4;0;0;18;2007-02-01 23:12:00
"1/2/2007";"23:14:00";1.328;0;244.54;5.4;0;0;19;2007-02-01 23:14:00
"1/2/2007";"23:16:00";1.324;0;244.17;5.4;0;0;18;2007-02-01 23:16:00
"1/2/2007";"23:18:00";1.328;0;244.51;5.4;0;0;18;2007-02-01 23:18:00
"1/2/2007";"23:20:00";1.312;0;243.08;5.4;0;0;18;2007-02-01 23:20:00
"1/2/2007";"23:22:00";1.408;0.112;241.93;5.8;0;0;18;2007-02-01 23:22:00
"1/2/2007";"23:24:00";1.404;0.112;242.07;5.8;0;0;18;2007-02-01 23:24:00
"1/2/2007";"23:26:00";1.47;0.212;241.47;6;0;0;18;2007-02-01 23:26:00
"1/2/2007";"23:28:00";1.472;0.214;241.77;6;0;0;18;2007-02-01 23:28:00
"1/2/2007";"23:30:00";1.472;0.218;242.25;6;0;0;18;2007-02-01 23:30:00
"1/2/2007";"23:32:00";1.46;0.214;241.51;6;0;0;18;2007-02-01 23:32:00
"1/2/2007";"23:34:00";1.456;0.214;241.38;6;0;0;18;2007-02-01 23:34:00
"1/2/2007";"23:36:00";1.41;0.152;241.13;5.8;0;0;18;2007-02-01 23:36:00
"1/2/2007";"23:38:00";1.304;0;242.2;5.4;0;0;18;2007-02-01 23:38:00
"1/2/2007";"23:40:00";1.316;0;243.35;5.4;0;0;18;2007-02-01 23:40:00
"1/2/2007";"23:42:00";1.312;0;243.03;5.4;0;0;18;2007-02-01 23:42:00
"1/2/2007";"23:44:00";1.35;0;243.25;5.4;0;0;18;2007-02-01 23:44:00
"1/2/2007";"23:46:00";1.388;0;242.46;5.6;0;0;18;2007-02-01 23:46:00
"1/2/2007";"23:48:00";1.48;0;242.33;6;0;0;18;2007-02-01 23:48:00
"1/2/2007";"23:50:00";1.314;0;242.81;5.4;0;0;18;2007-02-01 23:50:00
"1/2/2007";"23:52:00";1.328;0;244.07;5.4;0;0;18;2007-02-01 23:52:00
"1/2/2007";"23:54:00";1.326;0;243.97;5.4;0;0;18;2007-02-01 23:54:00
"1/2/2007";"23:56:00";1.316;0;243.04;5.4;0;0;19;2007-02-01 23:56:00
"1/2/2007";"23:58:00";1.32;0;243.26;5.4;0;0;18;2007-02-01 23:58:00
"2/2/2007";"00:01:00";1.41;0.088;242.54;5.8;0;0;18;2007-02-02 00:01:00
"2/2/2007";"00:03:00";1.412;0.114;242.16;5.8;0;0;18;2007-02-02 00:03:00
"2/2/2007";"00:05:00";1.4;0.11;241.39;5.8;0;0;18;2007-02-02 00:05:00
"2/2/2007";"00:07:00";1.418;0.12;243.34;5.8;0;0;18;2007-02-02 00:07:00
"2/2/2007";"00:09:00";1.48;0.186;243.17;6;0;0;18;2007-02-02 00:09:00
"2/2/2007";"00:11:00";1.484;0.222;242.74;6.2;0;0;18;2007-02-02 00:11:00
"2/2/2007";"00:13:00";1.484;0.222;243.07;6.2;0;0;18;2007-02-02 00:13:00
"2/2/2007";"00:15:00";1.48;0.222;243.02;6;0;0;18;2007-02-02 00:15:00
"2/2/2007";"00:17:00";1.378;0.084;242.43;5.6;0;0;18;2007-02-02 00:17:00
"2/2/2007";"00:19:00";1.38;0.084;242.75;5.6;0;0;18;2007-02-02 00:19:00
"2/2/2007";"00:21:00";1.308;0;242.49;5.4;0;0;18;2007-02-02 00:21:00
"2/2/2007";"00:23:00";1.308;0;242.37;5.4;0;0;18;2007-02-02 00:23:00
"2/2/2007";"00:25:00";1.168;0;242.11;5;0;0;17;2007-02-02 00:25:00
"2/2/2007";"00:27:00";0.228;0;243.96;1;0;0;0;2007-02-02 00:27:00
"2/2/2007";"00:29:00";0.23;0;244.9;1;0;0;0;2007-02-02 00:29:00
"2/2/2007";"00:31:00";0.228;0;244.16;1;0;0;0;2007-02-02 00:31:00
"2/2/2007";"00:33:00";0.228;0;244.16;1;0;0;0;2007-02-02 00:33:00
"2/2/2007";"00:35:00";0.23;0;244.71;1;0;0;0;2007-02-02 00:35:00
"2/2/2007";"00:37:00";0.226;0;243.65;1;0;0;0;2007-02-02 00:37:00
"2/2/2007";"00:39:00";0.226;0;243.17;1;0;0;0;2007-02-02 00:39:00
"2/2/2007";"00:41:00";0.31;0.078;241.84;1.4;0;0;0;2007-02-02 00:41:00
"2/2/2007";"00:43:00";0.33;0.122;242.38;1.4;0;0;0;2007-02-02 00:43:00
"2/2/2007";"00:45:00";0.328;0.124;242.27;1.4;0;0;0;2007-02-02 00:45:00
"2/2/2007";"00:47:00";0.326;0.124;242.76;1.4;0;0;0;2007-02-02 00:47:00
"2/2/2007";"00:49:00";0.322;0.122;242.16;1.4;0;0;0;2007-02-02 00:49:00
"2/2/2007";"00:51:00";0.322;0.128;243.12;1.4;0;0;0;2007-02-02 00:51:00
"2/2/2007";"00:53:00";0.384;0.19;242.6;1.8;0;0;0;2007-02-02 00:53:00
"2/2/2007";"00:55:00";0.394;0.224;241.74;1.8;0;0;0;2007-02-02 00:55:00
"2/2/2007";"00:57:00";0.3;0.092;242.28;1.2;0;0;0;2007-02-02 00:57:00
"2/2/2007";"00:59:00";0.296;0.092;241.91;1.2;0;0;0;2007-02-02 00:59:00
"2/2/2007";"01:01:00";0.378;0.216;241.96;1.8;0;1;0;2007-02-02 01:01:00
"2/2/2007";"01:03:00";0.376;0.216;242.04;1.8;0;1;0;2007-02-02 01:03:00
"2/2/2007";"01:05:00";0.306;0.108;241.48;1.4;0;2;0;2007-02-02 01:05:00
"2/2/2007";"01:07:00";0.306;0.108;241.51;1.4;0;2;0;2007-02-02 01:07:00
"2/2/2007";"01:09:00";0.306;0.112;242.43;1.4;0;1;0;2007-02-02 01:09:00
"2/2/2007";"01:11:00";0.306;0.112;242.71;1.4;0;1;0;2007-02-02 01:11:00
"2/2/2007";"01:13:00";0.308;0.12;244.08;1.4;0;2;0;2007-02-02 01:13:00
"2/2/2007";"01:15:00";0.306;0.118;243.98;1.4;0;1;0;2007-02-02 01:15:00
"2/2/2007";"01:17:00";0.302;0.116;243.38;1.4;0;1;0;2007-02-02 01:17:00
"2/2/2007";"01:19:00";0.3;0.112;242.74;1.2;0;2;0;2007-02-02 01:19:00
"2/2/2007";"01:21:00";0.372;0.186;241.41;1.8;0;1;0;2007-02-02 01:21:00
"2/2/2007";"01:23:00";0.4;0.24;241.09;1.8;0;1;0;2007-02-02 01:23:00
"2/2/2007";"01:25:00";0.398;0.242;241.52;1.8;0;1;0;2007-02-02 01:25:00
"2/2/2007";"01:27:00";0.394;0.242;241.42;1.8;0;1;0;2007-02-02 01:27:00
"2/2/2007";"01:29:00";0.39;0.242;241.49;1.8;0;2;0;2007-02-02 01:29:00
"2/2/2007";"01:31:00";0.358;0.188;241.43;1.6;0;1;0;2007-02-02 01:31:00
"2/2/2007";"01:33:00";0.316;0.122;241.82;1.4;0;0;0;2007-02-02 01:33:00
"2/2/2007";"01:35:00";0.318;0.124;242.58;1.4;0;0;0;2007-02-02 01:35:00
"2/2/2007";"01:37:00";0.222;0;241.76;1;0;0;0;2007-02-02 01:37:00
"2/2/2007";"01:39:00";0.298;0.09;241.47;1.2;0;0;0;2007-02-02 01:39:00
"2/2/2007";"01:41:00";0.3;0.092;241.95;1.2;0;0;0;2007-02-02 01:41:00
"2/2/2007";"01:43:00";0.296;0.09;241.83;1.2;0;0;0;2007-02-02 01:43:00
"2/2/2007";"01:45:00";0.296;0.094;242.56;1.2;0;0;0;2007-02-02 01:45:00
"2/2/2007";"01:47:00";0.294;0.096;243.06;1.2;0;0;0;2007-02-02 01:47:00
"2/2/2007";"01:49:00";0.224;0;243.08;1;0;0;0;2007-02-02 01:49:00
"2/2/2007";"01:51:00";0.224;0;242.35;1;0;0;0;2007-02-02 01:51:00
"2/2/2007";"01:53:00";0.222;0;241.82;1;0;0;0;2007-02-02 01:53:00
"2/2/2007";"01:55:00";0.224;0;242.4;1;0;0;0;2007-02-02 01:55:00
"2/2/2007";"01:57:00";0.22;0;240.97;1;0;0;0;2007-02-02 01:57:00
"2/2/2007";"01:59:00";0.22;0;240.92;1;0;0;0;2007-02-02 01:59:00
"2/2/2007";"02:01:00";0.262;0;242.71;1.2;0;0;0;2007-02-02 02:01:00
"2/2/2007";"02:03:00";0.334;0.132;243.88;1.4;0;0;0;2007-02-02 02:03:00
"2/2/2007";"02:05:00";0.33;0.13;243.46;1.4;0;0;0;2007-02-02 02:05:00
"2/2/2007";"02:07:00";0.326;0.128;243.19;1.4;0;0;0;2007-02-02 02:07:00
"2/2/2007";"02:09:00";0.324;0.13;243.52;1.4;0;0;0;2007-02-02 02:09:00
"2/2/2007";"02:11:00";0.324;0.132;243.85;1.4;0;0;0;2007-02-02 02:11:00
"2/2/2007";"02:13:00";0.322;0.132;244.14;1.4;0;0;0;2007-02-02 02:13:00
"2/2/2007";"02:15:00";0.322;0.132;243.91;1.4;0;0;0;2007-02-02 02:15:00
"2/2/2007";"02:17:00";0.226;0;244.25;1;0;0;0;2007-02-02 02:17:00
"2/2/2007";"02:19:00";0.23;0;246.1;1;0;0;0;2007-02-02 02:19:00
"2/2/2007";"02:21:00";0.232;0;246.39;1;0;0;0;2007-02-02 02:21:00
"2/2/2007";"02:23:00";0.306;0.106;245.24;1.4;0;0;0;2007-02-02 02:23:00
"2/2/2007";"02:25:00";0.306;0.106;244.96;1.2;0;0;0;2007-02-02 02:25:00
"2/2/2007";"02:27:00";0.304;0.106;245.08;1.2;0;0;0;2007-02-02 02:27:00
"2/2/2007";"02:29:00";0.3;0.102;244.23;1.2;0;0;0;2007-02-02 02:29:00
"2/2/2007";"02:31:00";0.3;0.104;244.77;1.2;0;0;0;2007-02-02 02:31:00
"2/2/2007";"02:33:00";0.228;0;244.94;1;0;0;0;2007-02-02 02:33:00
"2/2/2007";"02:35:00";0.226;0;243.79;1;0;0;0;2007-02-02 02:35:00
"2/2/2007";"02:37:00";0.228;0;244.87;1;0;0;0;2007-02-02 02:37:00
"2/2/2007";"02:39:00";0.228;0;244.65;1;0;0;0;2007-02-02 02:39:00
"2/2/2007";"02:41:00";0.226;0;243.55;1;0;0;0;2007-02-02 02:41:00
"2/2/2007";"02:43:00";0.338;0.134;244.63;1.4;0;0;0;2007-02-02 02:43:00
"2/2/2007";"02:45:00";0.334;0.136;244.71;1.4;0;0;0;2007-02-02 02:45:00
"2/2/2007";"02:47:00";0.33;0.136;245.05;1.4;0;0;0;2007-02-02 02:47:00
"2/2/2007";"02:49:00";0.328;0.132;244.29;1.4;0;0;0;2007-02-02 02:49:00
"2/2/2007";"02:51:00";0.324;0.13;243.98;1.4;0;0;0;2007-02-02 02:51:00
"2/2/2007";"02:53:00";0.322;0.128;243.59;1.4;0;0;0;2007-02-02 02:53:00
"2/2/2007";"02:55:00";0.322;0.132;244.09;1.4;0;0;0;2007-02-02 02:55:00
"2/2/2007";"02:57:00";0.224;0;243.09;1;0;0;0;2007-02-02 02:57:00
"2/2/2007";"02:59:00";0.224;0;243.15;1;0;0;0;2007-02-02 02:59:00
"2/2/2007";"03:01:00";0.226;0;244.15;1;0;0;0;2007-02-02 03:01:00
"2/2/2007";"03:03:00";0.226;0;243.73;1;0;0;0;2007-02-02 03:03:00
"2/2/2007";"03:05:00";0.226;0;243.41;1;0;0;0;2007-02-02 03:05:00
"2/2/2007";"03:07:00";0.304;0.102;244.25;1.2;0;0;0;2007-02-02 03:07:00
"2/2/2007";"03:09:00";0.304;0.098;243.68;1.2;0;0;0;2007-02-02 03:09:00
"2/2/2007";"03:11:00";0.3;0.098;243.41;1.2;0;0;0;2007-02-02 03:11:00
"2/2/2007";"03:13:00";0.298;0.098;243.44;1.2;0;0;0;2007-02-02 03:13:00
"2/2/2007";"03:15:00";0.296;0.096;243.2;1.2;0;0;0;2007-02-02 03:15:00
"2/2/2007";"03:17:00";0.224;0;242.68;1;0;0;0;2007-02-02 03:17:00
"2/2/2007";"03:19:00";0.226;0;243.35;1;0;0;0;2007-02-02 03:19:00
"2/2/2007";"03:21:00";0.226;0;244.09;1;0;0;0;2007-02-02 03:21:00
"2/2/2007";"03:23:00";0.338;0.13;243.9;1.4;0;0;0;2007-02-02 03:23:00
"2/2/2007";"03:25:00";0.334;0.132;244.4;1.4;0;0;0;2007-02-02 03:25:00
"2/2/2007";"03:27:00";0.376;0.18;244.69;1.8;0;0;0;2007-02-02 03:27:00
"2/2/2007";"03:29:00";0.412;0.266;245.26;2;0;2;0;2007-02-02 03:29:00
"2/2/2007";"03:31:00";0.408;0.256;243.58;2;0;1;0;2007-02-02 03:31:00
"2/2/2007";"03:33:00";0.404;0.252;242.89;2;0;1;0;2007-02-02 03:33:00
"2/2/2007";"03:35:00";0.4;0.244;241.8;1.8;0;1;0;2007-02-02 03:35:00
"2/2/2007";"03:37:00";0.312;0.122;242.51;1.4;0;2;0;2007-02-02 03:37:00
"2/2/2007";"03:39:00";0.306;0.114;242.93;1.4;0;2;0;2007-02-02 03:39:00
"2/2/2007";"03:41:00";0.308;0.118;244.1;1.4;0;1;0;2007-02-02 03:41:00
"2/2/2007";"03:43:00";0.302;0.112;242.68;1.2;0;1;0;2007-02-02 03:43:00
"2/2/2007";"03:45:00";0.3;0.108;241.9;1.2;0;1;0;2007-02-02 03:45:00
"2/2/2007";"03:47:00";0.3;0.112;242.66;1.2;0;1;0;2007-02-02 03:47:00
"2/2/2007";"03:49:00";0.298;0.108;242.04;1.2;0;1;0;2007-02-02 03:49:00
"2/2/2007";"03:51:00";0.39;0.216;242.22;1.8;0;1;0;2007-02-02 03:51:00
"2/2/2007";"03:53:00";0.372;0.214;241.99;1.8;0;1;0;2007-02-02 03:53:00
"2/2/2007";"03:55:00";0.37;0.214;242.17;1.8;0;1;0;2007-02-02 03:55:00
"2/2/2007";"03:57:00";0.37;0.222;243.27;1.8;0;1;0;2007-02-02 03:57:00
"2/2/2007";"03:59:00";0.296;0.1;243.5;1.2;0;0;0;2007-02-02 03:59:00
"2/2/2007";"04:01:00";0.224;0;242.22;1;0;0;0;2007-02-02 04:01:00
"2/2/2007";"04:03:00";0.336;0.126;242.93;1.4;0;0;0;2007-02-02 04:03:00
"2/2/2007";"04:05:00";0.33;0.126;242.65;1.4;0;0;0;2007-02-02 04:05:00
"2/2/2007";"04:07:00";0.326;0.122;242.25;1.4;0;0;0;2007-02-02 04:07:00
"2/2/2007";"04:09:00";0.324;0.122;241.94;1.4;0;0;0;2007-02-02 04:09:00
"2/2/2007";"04:11:00";0.32;0.122;242.06;1.4;0;0;0;2007-02-02 04:11:00
"2/2/2007";"04:13:00";0.32;0.122;242.14;1.4;0;0;0;2007-02-02 04:13:00
"2/2/2007";"04:15:00";0.318;0.122;242.23;1.4;0;0;0;2007-02-02 04:15:00
"2/2/2007";"04:17:00";0.228;0;242.53;1;0;0;0;2007-02-02 04:17:00
"2/2/2007";"04:19:00";0.226;0;242.97;1;0;0;0;2007-02-02 04:19:00
"2/2/2007";"04:21:00";0.226;0;243.15;1;0;0;0;2007-02-02 04:21:00
"2/2/2007";"04:23:00";0.224;0;242.78;1;0;0;0;2007-02-02 04:23:00
"2/2/2007";"04:25:00";0.226;0;243.58;1;0;0;0;2007-02-02 04:25:00
"2/2/2007";"04:27:00";0.246;0;242.69;1;0;0;0;2007-02-02 04:27:00
"2/2/2007";"04:29:00";0.222;0;241.69;1;0;0;0;2007-02-02 04:29:00
